,CustomerContinent,ProductCategory,dateOfPurchase,TotalQuantity,TotalRevenue
567,Africa,Grocery,2018-07,8.0,2968.1
568,Africa,Grocery,2018-08,9.0,4186.64
569,Africa,Grocery,2018-09,17.0,9583.7
570,Africa,Grocery,2018-10,9.0,7488.499999999999
571,Africa,Grocery,2018-11,14.0,7712.68
572,Africa,Grocery,2018-12,38.0,22928.4
573,Africa,Grocery,2019-01,21.0,10979.949999999999
574,Africa,Grocery,2019-02,12.0,5486.0
575,Africa,Grocery,2019-03,,
576,Africa,Grocery,2019-04,26.0,16122.59
577,Africa,Grocery,2019-05,36.0,16050.24
578,Africa,Grocery,2019-06,20.0,13240.939999999999
579,Africa,Grocery,2019-07,,
580,Africa,Grocery,2019-08,17.0,8803.07
581,Africa,Grocery,2019-09,4.0,1895.48
582,Africa,Grocery,2019-10,22.0,16849.17
583,Africa,Grocery,2019-12,25.0,6425.16
584,Africa,Grocery,2020-01,8.0,3590.72
585,Africa,Grocery,2020-02,36.0,25286.219999999998
586,Africa,Grocery,2020-03,16.0,5144.04
587,Africa,Grocery,2020-04,17.0,9437.65
588,Africa,Grocery,2020-05,23.0,16310.25
589,Africa,Grocery,2020-06,23.0,10216.609999999999
590,Africa,Grocery,2020-07,,
591,Africa,Grocery,2020-08,12.0,2348.46
592,Africa,Grocery,2020-09,18.0,10271.52
593,Africa,Grocery,2020-10,10.0,4237.0
594,Africa,Grocery,2020-11,,
595,Africa,Grocery,2020-12,44.0,23912.1
596,Africa,Grocery,2016-07,4.0,915.68
597,Africa,Grocery,2016-08,15.0,5591.43
598,Africa,Grocery,2017-11,8.0,3541.2
599,Africa,Grocery,2019-11,29.0,15021.779999999999
600,Africa,Health,2016-01,38.0,20958.539999999997
601,Africa,Health,2016-02,9.0,3401.8999999999996
602,Africa,Health,2016-03,32.0,12719.58
603,Africa,Health,2016-04,21.0,9615.810000000001
604,Africa,Health,2016-05,21.0,10650.199999999999
605,Africa,Health,2016-06,13.0,4916.88
606,Africa,Health,2016-09,15.0,4926.6
607,Africa,Health,2016-10,22.0,13283.91
608,Africa,Health,2016-11,12.0,5108.219999999999
609,Africa,Health,2016-12,9.0,3089.4900000000002
610,Africa,Health,2017-01,15.0,8412.199999999999
611,Africa,Health,2017-02,6.0,334.8
612,Africa,Health,2017-03,9.0,5432.129999999999
613,Africa,Health,2017-04,34.0,20876.05
614,Africa,Health,2017-05,5.0,409.2
615,Africa,Health,2017-06,19.0,9850.88
616,Africa,Health,2017-07,28.0,12658.05
617,Africa,Health,2017-08,7.0,2553.26
618,Africa,Health,2017-09,2.0,20.02
619,Africa,Health,2017-10,22.0,9621.3
620,Africa,Health,2017-12,6.0,4274.92
621,Africa,Health,2018-01,10.0,7833.42
622,Africa,Health,2018-02,14.0,8905.800000000001
623,Africa,Health,2018-03,6.0,5203.26
624,Africa,Health,2018-04,10.0,4341.72
625,Africa,Health,2018-05,10.0,5182.5599999999995
626,Africa,Health,2018-06,20.0,8575.27
627,Africa,Health,2018-07,32.0,18894.129999999997
628,Africa,Health,2018-08,9.0,3418.68
629,Africa,Health,2018-09,,
630,Africa,Health,2018-10,22.0,8441.19
631,Africa,Health,2018-11,10.0,8120.64
632,Africa,Health,2018-12,25.0,7261.46
633,Africa,Health,2019-01,24.0,12371.0
634,Africa,Health,2019-02,20.0,15727.14
635,Africa,Health,2019-03,1.0,468.65000000000003
636,Africa,Health,2019-04,,
637,Africa,Health,2019-05,22.0,10288.66
638,Africa,Health,2019-06,5.0,1484.7
639,Africa,Health,2019-07,26.0,9502.289999999999
640,Africa,Health,2019-08,25.0,11088.88
641,Africa,Health,2019-09,21.0,12533.88
642,Africa,Health,2019-10,34.0,16900.48
643,Africa,Health,2019-12,9.0,1449.63
644,Africa,Health,2020-01,,
645,Africa,Health,2020-02,6.0,3098.4
646,Africa,Health,2020-03,28.0,12152.33
647,Africa,Health,2020-04,15.0,8107.08
648,Africa,Health,2020-05,11.0,3575.17
649,Africa,Health,2020-06,19.0,10975.34
650,Africa,Health,2020-07,28.0,16983.760000000002
651,Africa,Health,2020-08,4.0,3150.8399999999997
652,Africa,Health,2020-09,44.0,21999.100000000002
653,Africa,Health,2020-10,31.0,14946.189999999999
654,Africa,Health,2020-11,11.0,5609.86
655,Africa,Health,2020-12,4.0,1494.3000000000002
656,Africa,Health,2016-07,29.0,17202.71
657,Africa,Health,2016-08,31.0,13490.8
658,Africa,Health,2017-11,21.0,12275.92
659,Africa,Health,2019-11,19.0,7525.66
660,Africa,Home,2016-01,5.0,1204.14
661,Africa,Home,2016-02,23.0,9065.26
662,Africa,Home,2016-03,28.0,15179.5
663,Africa,Home,2016-04,2.0,1752.3
664,Africa,Home,2016-05,18.0,13834.84
665,Africa,Home,2016-06,6.0,4156.049999999999
666,Africa,Home,2016-09,8.0,1078.8
667,Africa,Home,2016-10,9.0,3736.44
668,Africa,Home,2016-11,10.0,2823.96
669,Africa,Home,2016-12,9.0,1846.8
670,Africa,Home,2017-01,6.0,1558.2
671,Africa,Home,2017-02,22.0,8705.25
672,Africa,Home,2017-03,18.0,8053.41
673,Africa,Home,2017-04,3.0,1504.4699999999998
674,Africa,Home,2017-05,12.0,3467.9999999999995
675,Africa,Home,2017-06,20.0,7860.4400000000005
676,Africa,Home,2017-07,,
677,Africa,Home,2017-08,28.0,14815.460000000001
678,Africa,Home,2017-09,19.0,9490.400000000001
679,Africa,Home,2017-10,11.0,2767.2400000000002
680,Africa,Home,2017-12,4.0,1936.48
681,Africa,Home,2018-01,12.0,6911.1
682,Africa,Home,2018-02,11.0,7232.0
683,Africa,Home,2018-03,9.0,5212.17
684,Africa,Home,2018-04,20.0,4941.639999999999
685,Africa,Home,2018-05,28.0,5891.98
686,Africa,Home,2018-06,15.0,8683.949999999999
687,Africa,Home,2018-07,27.0,13899.63
688,Africa,Home,2018-08,24.0,12887.54
689,Africa,Home,2018-09,20.0,6949.219999999999
690,Africa,Home,2018-10,27.0,17450.539999999997
691,Africa,Home,2018-11,15.0,6118.96
692,Africa,Home,2018-12,15.0,2030.46
693,Africa,Home,2019-01,19.0,9887.34
694,Africa,Home,2019-02,14.0,5871.36
695,Africa,Home,2019-03,16.0,10014.76
696,Africa,Home,2019-04,26.0,9464.92
697,Africa,Home,2019-05,14.0,7531.639999999999
698,Africa,Home,2019-06,2.0,1050.64
699,Africa,Home,2019-07,5.0,571.9499999999999
700,Africa,Home,2019-08,28.0,11935.669999999998
701,Africa,Home,2019-09,10.0,5781.0
702,Africa,Home,2019-10,34.0,19821.75
703,Africa,Home,2019-12,18.0,7468.860000000001
704,Africa,Home,2020-01,9.0,2571.6600000000003
705,Africa,Home,2020-02,15.0,11938.08
706,Africa,Home,2020-03,24.0,11182.16
707,Africa,Home,2020-04,10.0,6726.08
708,Africa,Home,2020-05,28.0,19154.179999999997
709,Africa,Home,2020-06,6.0,2689.92
710,Africa,Home,2020-07,19.0,14483.099999999999
711,Africa,Home,2020-08,7.0,4346.5
712,Africa,Home,2020-09,15.0,5958.3
713,Africa,Home,2020-10,6.0,3595.79
714,Africa,Home,2020-11,12.0,7555.76
715,Africa,Home,2020-12,6.0,1105.8
716,Africa,Home,2016-07,10.0,2676.65
717,Africa,Home,2016-08,14.0,8265.44
718,Africa,Home,2017-11,16.0,3571.51
719,Africa,Home,2019-11,8.0,3823.24
720,Africa,Industrial,2016-01,,
721,Africa,Industrial,2016-02,21.0,10797.24
722,Africa,Industrial,2016-03,,
723,Africa,Industrial,2016-04,30.0,19584.38
724,Africa,Industrial,2016-05,8.0,4514.35
725,Africa,Industrial,2016-06,23.0,4452.45
726,Africa,Industrial,2016-09,16.0,7035.24
727,Africa,Industrial,2016-10,,
728,Africa,Industrial,2016-11,13.0,2129.4300000000003
729,Africa,Industrial,2016-12,29.0,10218.11
730,Africa,Industrial,2017-01,9.0,742.76
731,Africa,Industrial,2017-02,18.0,10553.74
732,Africa,Industrial,2017-03,13.0,5186.51
733,Africa,Industrial,2017-04,12.0,6030.74
734,Africa,Industrial,2017-05,17.0,6706.27
735,Africa,Industrial,2017-06,36.0,24865.6
736,Africa,Industrial,2017-07,12.0,10771.380000000001
737,Africa,Industrial,2017-08,9.0,2523.6800000000003
738,Africa,Industrial,2017-09,19.0,6486.4
739,Africa,Industrial,2017-10,13.0,7473.7699999999995
740,Africa,Industrial,2017-12,10.0,4446.75
741,Africa,Industrial,2018-01,30.0,18607.84
742,Africa,Industrial,2018-02,16.0,7955.599999999999
743,Africa,Industrial,2018-03,10.0,4751.08
744,Africa,Industrial,2018-04,35.0,14980.87
745,Africa,Industrial,2018-05,31.0,16450.03
746,Africa,Industrial,2018-06,9.0,1133.6399999999999
747,Africa,Industrial,2018-07,24.0,9196.75
748,Africa,Industrial,2018-08,10.0,6853.049999999999
749,Africa,Industrial,2018-09,13.0,1935.9500000000003
750,Africa,Industrial,2018-10,36.0,11281.11
751,Africa,Industrial,2018-11,19.0,9517.419999999998
752,Africa,Industrial,2018-12,23.0,8745.56
753,Africa,Industrial,2019-01,29.0,4539.3
754,Africa,Industrial,2019-02,29.0,12129.949999999999
755,Africa,Industrial,2019-03,17.0,3778.0
756,Africa,Industrial,2019-04,13.0,4096.889999999999
757,Africa,Industrial,2019-05,,
758,Africa,Industrial,2019-06,22.0,9775.939999999999
759,Africa,Industrial,2019-07,10.0,978.4200000000001
760,Africa,Industrial,2019-08,7.0,1697.5
761,Africa,Industrial,2019-09,10.0,4449.6
762,Africa,Industrial,2019-10,14.0,7317.24
763,Africa,Industrial,2019-12,2.0,314.64
764,Africa,Industrial,2020-01,15.0,7816.900000000001
765,Africa,Industrial,2020-02,26.0,16776.14
766,Africa,Industrial,2020-03,15.0,9791.76
767,Africa,Industrial,2020-04,12.0,2255.16
768,Africa,Industrial,2020-05,33.0,7510.82
769,Africa,Industrial,2020-06,7.0,2328.48
770,Africa,Industrial,2020-07,28.0,21300.199999999997
771,Africa,Industrial,2020-08,14.0,6518.360000000001
772,Africa,Industrial,2020-09,19.0,8612.52
773,Africa,Industrial,2020-10,19.0,13997.86
774,Africa,Industrial,2020-11,22.0,14442.18
775,Africa,Industrial,2020-12,14.0,5378.0599999999995
776,Africa,Industrial,2016-07,20.0,5686.96
777,Africa,Industrial,2016-08,19.0,9410.22
778,Africa,Industrial,2017-11,37.0,13909.06
779,Africa,Industrial,2019-11,10.0,474.29999999999995
780,Africa,Jewelery,2016-01,19.0,285.21
781,Africa,Jewelery,2016-02,8.0,308.32
782,Africa,Jewelery,2016-03,4.0,1048.8
783,Africa,Jewelery,2016-04,3.0,407.7
784,Africa,Jewelery,2016-05,22.0,7911.92
785,Africa,Jewelery,2016-06,6.0,1601.87
786,Africa,Jewelery,2016-09,13.0,7524.18
787,Africa,Jewelery,2016-10,15.0,4866.24
788,Africa,Jewelery,2016-11,14.0,10351.8
789,Africa,Jewelery,2016-12,39.0,14542.829999999998
790,Africa,Jewelery,2017-01,,
791,Africa,Jewelery,2017-02,11.0,9858.4
792,Africa,Jewelery,2017-03,6.0,3893.7599999999998
793,Africa,Jewelery,2017-04,7.0,3701.04
794,Africa,Jewelery,2017-05,14.0,4301.92
795,Africa,Jewelery,2017-06,,
796,Africa,Jewelery,2017-07,12.0,5714.92
797,Africa,Jewelery,2017-08,12.0,8097.11
798,Africa,Jewelery,2017-09,20.0,9002.34
799,Africa,Jewelery,2017-10,13.0,7114.5
800,Africa,Jewelery,2017-12,15.0,7249.900000000001
801,Africa,Jewelery,2018-01,24.0,12206.619999999999
802,Africa,Jewelery,2018-02,7.0,5841.08
803,Africa,Jewelery,2018-03,6.0,5319.0
804,Africa,Jewelery,2018-04,1.0,143.04
805,Africa,Jewelery,2018-05,15.0,4725.32
806,Africa,Jewelery,2018-06,6.0,1885.32
807,Africa,Jewelery,2018-07,,
808,Africa,Jewelery,2018-08,17.0,2712.33
809,Africa,Jewelery,2018-09,39.0,18450.84
810,Africa,Jewelery,2018-10,10.0,3619.0
811,Africa,Jewelery,2018-11,23.0,7280.459999999999
812,Africa,Jewelery,2018-12,27.0,15547.96
813,Africa,Jewelery,2019-01,,
814,Africa,Jewelery,2019-02,3.0,171.0
815,Africa,Jewelery,2019-03,20.0,10887.9
816,Africa,Jewelery,2019-04,12.0,3018.3199999999997
817,Africa,Jewelery,2019-05,32.0,14264.060000000001
818,Africa,Jewelery,2019-06,26.0,12172.060000000001
819,Africa,Jewelery,2019-07,6.0,1618.56
820,Africa,Jewelery,2019-08,1.0,385.48
821,Africa,Jewelery,2019-09,26.0,10155.550000000001
822,Africa,Jewelery,2019-10,5.0,3985.3199999999997
823,Africa,Jewelery,2019-12,19.0,5718.0599999999995
824,Africa,Jewelery,2020-01,26.0,14754.84
825,Africa,Jewelery,2020-02,9.0,950.4
826,Africa,Jewelery,2020-03,7.0,1746.36
827,Africa,Jewelery,2020-04,20.0,13441.97
828,Africa,Jewelery,2020-05,11.0,2006.9999999999998
829,Africa,Jewelery,2020-06,24.0,10876.4
830,Africa,Jewelery,2020-07,24.0,13619.16
831,Africa,Jewelery,2020-08,8.0,2094.39
832,Africa,Jewelery,2020-09,44.0,21133.02
833,Africa,Jewelery,2020-10,34.0,14776.98
834,Africa,Jewelery,2020-11,25.0,10680.58
835,Africa,Jewelery,2020-12,23.0,13150.880000000001
836,Africa,Jewelery,2016-07,12.0,6777.45
837,Africa,Jewelery,2016-08,17.0,7026.76
838,Africa,Jewelery,2017-11,15.0,4066.02
839,Africa,Jewelery,2019-11,6.0,1091.94
840,Africa,Kids,2016-01,21.0,14363.09
841,Africa,Kids,2016-02,3.0,810.81
842,Africa,Kids,2016-03,9.0,3060.27
843,Africa,Kids,2016-04,27.0,14911.88
844,Africa,Kids,2016-05,18.0,10656.66
845,Africa,Kids,2016-06,12.0,6711.1
846,Africa,Kids,2016-09,33.0,12879.65
847,Africa,Kids,2016-10,13.0,5482.65
848,Africa,Kids,2016-11,25.0,6740.98
849,Africa,Kids,2016-12,3.0,342.18
850,Africa,Kids,2017-01,1.0,424.08
851,Africa,Kids,2017-02,12.0,10525.2
852,Africa,Kids,2017-03,24.0,9555.08
853,Africa,Kids,2017-04,,
854,Africa,Kids,2017-05,1.0,430.56
855,Africa,Kids,2017-06,9.0,4836.0
856,Africa,Kids,2017-07,11.0,4204.6
857,Africa,Kids,2017-08,,
858,Africa,Kids,2017-09,23.0,11138.22
859,Africa,Kids,2017-10,20.0,8686.0
860,Africa,Kids,2017-12,,
861,Africa,Kids,2018-01,30.0,15238.039999999999
862,Africa,Kids,2018-02,1.0,726.3299999999999
863,Africa,Kids,2018-03,10.0,7018.629999999999
864,Africa,Kids,2018-04,8.0,1183.8
865,Africa,Kids,2018-05,10.0,6291.17
866,Africa,Kids,2018-06,,
867,Africa,Kids,2018-07,7.0,5469.240000000001
868,Africa,Kids,2018-08,8.0,964.4099999999999
869,Africa,Kids,2018-09,22.0,16153.279999999999
870,Africa,Kids,2018-10,25.0,11149.94
871,Africa,Kids,2018-11,8.0,3621.6000000000004
872,Africa,Kids,2018-12,14.0,1884.75
873,Africa,Kids,2019-01,13.0,3777.96
874,Africa,Kids,2019-02,26.0,13045.49
875,Africa,Kids,2019-03,9.0,2386.41
876,Africa,Kids,2019-04,11.0,4436.1
877,Africa,Kids,2019-05,14.0,8362.2
878,Africa,Kids,2019-06,16.0,12357.380000000001
879,Africa,Kids,2019-07,,
880,Africa,Kids,2019-08,13.0,4573.8099999999995
881,Africa,Kids,2019-09,2.0,1205.76
882,Africa,Kids,2019-10,11.0,7979.5599999999995
883,Africa,Kids,2019-12,8.0,4352.64
884,Africa,Kids,2020-01,13.0,3141.26
885,Africa,Kids,2020-02,2.0,1910.7
886,Africa,Kids,2020-03,,
887,Africa,Kids,2020-04,14.0,9711.66
888,Africa,Kids,2020-05,16.0,4058.52
889,Africa,Kids,2020-06,13.0,7443.039999999999
890,Africa,Kids,2020-07,27.0,10530.43
891,Africa,Kids,2020-08,5.0,1296.9
892,Africa,Kids,2020-09,16.0,7563.15
893,Africa,Kids,2020-10,37.0,23927.95
894,Africa,Kids,2020-11,2.0,1378.16
895,Africa,Kids,2020-12,,
896,Africa,Kids,2016-07,12.0,4625.91
897,Africa,Kids,2016-08,20.0,2508.05
898,Africa,Kids,2017-11,12.0,6987.34
899,Africa,Kids,2019-11,16.0,4240.780000000001
900,Africa,Movies,2016-01,19.0,13317.32
901,Africa,Movies,2016-02,17.0,9154.95
902,Africa,Movies,2016-03,13.0,4078.54
903,Africa,Movies,2016-04,15.0,3905.3199999999997
904,Africa,Movies,2016-05,9.0,3096.3599999999997
905,Africa,Movies,2016-06,17.0,10751.279999999999
906,Africa,Movies,2016-09,5.0,2865.8
907,Africa,Movies,2016-10,6.0,1728.2199999999998
908,Africa,Movies,2016-11,44.0,27721.32
909,Africa,Movies,2016-12,11.0,3895.88
910,Africa,Movies,2017-01,25.0,16290.48
911,Africa,Movies,2017-02,23.0,9901.94
912,Africa,Movies,2017-03,15.0,2921.79
913,Africa,Movies,2017-04,7.0,2371.3
914,Africa,Movies,2017-05,15.0,8314.42
915,Africa,Movies,2017-06,22.0,11322.49
916,Africa,Movies,2017-07,6.0,3483.22
917,Africa,Movies,2017-08,13.0,9343.04
918,Africa,Movies,2017-09,7.0,2691.92
919,Africa,Movies,2017-10,17.0,5862.24
920,Africa,Movies,2017-12,19.0,14568.189999999999
921,Africa,Movies,2018-01,15.0,11652.75
922,Africa,Movies,2018-02,8.0,5529.599999999999
923,Africa,Movies,2018-03,,
924,Africa,Movies,2018-04,15.0,7155.960000000001
925,Africa,Movies,2018-05,8.0,5676.02
926,Africa,Movies,2018-06,23.0,9560.46
927,Africa,Movies,2018-07,,
928,Africa,Movies,2018-08,14.0,7531.2
929,Africa,Movies,2018-09,8.0,6953.76
930,Africa,Movies,2018-10,,
931,Africa,Movies,2018-11,12.0,3328.2
932,Africa,Movies,2018-12,23.0,14377.5
933,Africa,Movies,2019-01,26.0,13857.880000000001
934,Africa,Movies,2019-02,22.0,12042.7
935,Africa,Movies,2019-03,9.0,5667.84
936,Africa,Movies,2019-04,8.0,7410.839999999999
937,Africa,Movies,2019-05,31.0,12767.63
938,Africa,Movies,2019-06,14.0,12003.72
939,Africa,Movies,2019-07,23.0,12456.86
940,Africa,Movies,2019-08,22.0,6777.540000000001
941,Africa,Movies,2019-09,26.0,11737.6
942,Africa,Movies,2019-10,17.0,4382.139999999999
943,Africa,Movies,2019-12,31.0,20924.5
944,Africa,Movies,2020-01,,
945,Africa,Movies,2020-02,48.0,26329.41
946,Africa,Movies,2020-03,7.0,2731.98
947,Africa,Movies,2020-04,11.0,7423.8
948,Africa,Movies,2020-05,20.0,3460.4100000000003
949,Africa,Movies,2020-06,,
950,Africa,Movies,2020-07,14.0,11666.599999999999
951,Africa,Movies,2020-08,,
952,Africa,Movies,2020-09,15.0,7519.95
953,Africa,Movies,2020-10,29.0,10607.04
954,Africa,Movies,2020-11,26.0,8864.68
955,Africa,Movies,2020-12,12.0,3235.7400000000002
956,Africa,Movies,2016-07,15.0,5892.5
957,Africa,Movies,2016-08,13.0,7227.4400000000005
958,Africa,Movies,2017-11,26.0,10540.66
959,Africa,Movies,2019-11,14.0,7097.95
960,Africa,Music,2016-01,39.0,13520.62
961,Africa,Music,2016-02,17.0,6627.24
962,Africa,Music,2016-03,2.0,1162.8
963,Africa,Music,2016-04,7.0,273.41999999999996
964,Africa,Music,2016-05,22.0,9602.91
965,Africa,Music,2016-06,14.0,4459.62
966,Africa,Music,2016-09,10.0,4666.54
967,Africa,Music,2016-10,18.0,9067.66
968,Africa,Music,2016-11,7.0,2558.8199999999997
969,Africa,Music,2016-12,10.0,5733.0
970,Africa,Music,2017-01,16.0,6612.4
971,Africa,Music,2017-02,4.0,2503.56
972,Africa,Music,2017-03,1.0,48.6
973,Africa,Music,2017-04,12.0,4923.179999999999
974,Africa,Music,2017-05,15.0,11313.81
975,Africa,Music,2017-06,,
976,Africa,Music,2017-07,30.0,8356.02
977,Africa,Music,2017-08,,
978,Africa,Music,2017-09,6.0,1069.2
979,Africa,Music,2017-10,13.0,1976.95
980,Africa,Music,2017-12,4.0,2052.96
981,Africa,Music,2018-01,17.0,8223.27
982,Africa,Music,2018-02,6.0,4082.4
983,Africa,Music,2018-03,,
984,Africa,Music,2018-04,29.0,15859.52
985,Africa,Music,2018-05,41.0,20362.78
986,Africa,Music,2018-06,11.0,9545.74
987,Africa,Music,2018-07,11.0,6492.16
988,Africa,Music,2018-08,7.0,2990.96
989,Africa,Music,2018-09,9.0,419.46
990,Africa,Music,2018-10,7.0,2146.5
991,Africa,Music,2018-11,22.0,14363.84
992,Africa,Music,2018-12,7.0,6599.88
993,Africa,Music,2019-01,6.0,1081.92
994,Africa,Music,2019-02,10.0,2878.5
995,Africa,Music,2019-03,43.0,22169.64
996,Africa,Music,2019-04,15.0,6445.71
997,Africa,Music,2019-05,22.0,9447.09
998,Africa,Music,2019-06,17.0,8322.63
999,Africa,Music,2019-07,27.0,13220.21
1000,Africa,Music,2019-08,,
1001,Africa,Music,2019-09,16.0,7350.88
1002,Africa,Music,2019-10,21.0,13032.59
1003,Africa,Music,2019-12,14.0,9063.72
1004,Africa,Music,2020-01,14.0,9560.369999999999
1005,Africa,Music,2020-02,3.0,2554.92
1006,Africa,Music,2020-03,24.0,7838.36
1007,Africa,Music,2020-04,11.0,5632.549999999999
1008,Africa,Music,2020-05,19.0,15841.21
1009,Africa,Music,2020-06,6.0,2716.32
1010,Africa,Music,2020-07,6.0,557.36
1011,Africa,Music,2020-08,15.0,9056.32
1012,Africa,Music,2020-09,19.0,4414.24
1013,Africa,Music,2020-10,11.0,7444.89
1014,Africa,Music,2020-11,22.0,13301.88
1015,Africa,Music,2020-12,8.0,3101.21
1016,Africa,Music,2016-07,2.0,1564.0
1017,Africa,Music,2016-08,31.0,16370.94
1018,Africa,Music,2017-11,14.0,2541.84
1019,Africa,Music,2019-11,4.0,1829.52
1020,Africa,Outdoors,2016-01,24.0,9049.82
1021,Africa,Outdoors,2016-02,20.0,9966.98
1022,Africa,Outdoors,2016-03,14.0,9823.47
1023,Africa,Outdoors,2016-04,22.0,11162.17
1024,Africa,Outdoors,2016-05,,
1025,Africa,Outdoors,2016-06,19.0,4955.25
1026,Africa,Outdoors,2016-09,11.0,2581.15
1027,Africa,Outdoors,2016-10,1.0,4.5
1028,Africa,Outdoors,2016-11,,
1029,Africa,Outdoors,2016-12,18.0,8043.779999999999
1030,Africa,Outdoors,2017-01,2.0,1455.0
1031,Africa,Outdoors,2017-02,23.0,10730.11
1032,Africa,Outdoors,2017-03,8.0,1504.8
1033,Africa,Outdoors,2017-04,29.0,13779.24
1034,Africa,Outdoors,2017-05,11.0,3167.59
1035,Africa,Outdoors,2017-06,17.0,6752.799999999999
1036,Africa,Outdoors,2017-07,21.0,10636.01
1037,Africa,Outdoors,2017-08,20.0,13425.36
1038,Africa,Outdoors,2017-09,10.0,4973.76
1039,Africa,Outdoors,2017-10,22.0,8962.85
1040,Africa,Outdoors,2017-12,11.0,4235.0199999999995
1041,Africa,Outdoors,2018-01,37.0,17013.06
1042,Africa,Outdoors,2018-02,14.0,8284.34
1043,Africa,Outdoors,2018-03,19.0,9649.699999999999
1044,Africa,Outdoors,2018-04,12.0,2083.48
1045,Africa,Outdoors,2018-05,16.0,6018.1
1046,Africa,Outdoors,2018-06,,
1047,Africa,Outdoors,2018-07,9.0,5322.24
1048,Africa,Outdoors,2018-08,25.0,9444.029999999999
1049,Africa,Outdoors,2018-09,15.0,8459.43
1050,Africa,Outdoors,2018-10,14.0,9710.08
1051,Africa,Outdoors,2018-11,15.0,7646.03
1052,Africa,Outdoors,2018-12,26.0,10709.61
1053,Africa,Outdoors,2019-01,6.0,1222.2
1054,Africa,Outdoors,2019-02,,
1055,Africa,Outdoors,2019-03,5.0,1926.6599999999999
1056,Africa,Outdoors,2019-04,2.0,822.1199999999999
1057,Africa,Outdoors,2019-05,19.0,14407.16
1058,Africa,Outdoors,2019-06,,
1059,Africa,Outdoors,2019-07,9.0,3182.71
1060,Africa,Outdoors,2019-08,2.0,846.29
1061,Africa,Outdoors,2019-09,16.0,6601.389999999999
1062,Africa,Outdoors,2019-10,19.0,14724.300000000001
1063,Africa,Outdoors,2019-12,10.0,3603.3599999999997
1064,Africa,Outdoors,2020-01,21.0,10643.439999999999
1065,Africa,Outdoors,2020-02,21.0,6436.16
1066,Africa,Outdoors,2020-03,8.0,6587.200000000001
1067,Africa,Outdoors,2020-04,4.0,2517.12
1068,Africa,Outdoors,2020-05,20.0,4269.34
1069,Africa,Outdoors,2020-06,10.0,4614.74
1070,Africa,Outdoors,2020-07,18.0,3542.88
1071,Africa,Outdoors,2020-08,10.0,4968.5
1072,Africa,Outdoors,2020-09,10.0,3713.0
1073,Africa,Outdoors,2020-10,29.0,9600.14
1074,Africa,Outdoors,2020-11,21.0,7422.78
1075,Africa,Outdoors,2020-12,10.0,7719.64
1076,Africa,Outdoors,2016-07,39.0,18254.82
1077,Africa,Outdoors,2016-08,4.0,2689.38
1078,Africa,Outdoors,2017-11,16.0,6464.0
1079,Africa,Outdoors,2019-11,6.0,1158.36
1080,Africa,Shoes,2016-01,13.0,8377.4
1081,Africa,Shoes,2016-02,37.0,14601.56
1082,Africa,Shoes,2016-03,28.0,15447.18
1083,Africa,Shoes,2016-04,7.0,2580.2
1084,Africa,Shoes,2016-05,16.0,9535.18
1085,Africa,Shoes,2016-06,7.0,2645.64
1086,Africa,Shoes,2016-09,9.0,879.8399999999999
1087,Africa,Shoes,2016-10,8.0,1862.0800000000002
1088,Africa,Shoes,2016-11,,
1089,Africa,Shoes,2016-12,9.0,7379.1900000000005
1090,Africa,Shoes,2017-01,24.0,16781.82
1091,Africa,Shoes,2017-02,3.0,2206.71
1092,Africa,Shoes,2017-03,,
