,CustomerContinent,ProductCategory,dateOfPurchase,TotalQuantity,TotalRevenue,AvgPrice,MedPrice,AvgCost,AvgDiscount
321,Africa,Computers,2019-08,11,1971.9,181.33333333333334,126.0,75.45333333333333,0.05000000000000001
322,Africa,Computers,2019-09,31,12537.05,414.85714285714283,171.0,183.05428571428573,0.055714285714285716
323,Africa,Computers,2019-10,10,5013.349999999999,617.6666666666666,521.0,477.69,0.03666666666666667
324,Africa,Computers,2019-11,22,11717.25,563.0,440.0,211.00666666666666,0.07666666666666667
325,Africa,Computers,2019-12,8,1645.1999999999998,223.0,223.0,114.62,0.085
326,Africa,Computers,2020-01,4,890.88,232.0,232.0,118.32,0.04
327,Africa,Computers,2020-02,25,14922.98,594.25,697.0,377.8625,0.0625
328,Africa,Computers,2020-03,10,2220.5499999999997,271.5,271.5,109.24,0.07500000000000001
329,Africa,Computers,2020-04,8,1557.6599999999999,250.5,250.5,163.465,0.05500000000000001
330,Africa,Computers,2020-05,10,1969.1,203.0,203.0,75.11,0.03
331,Africa,Computers,2020-06,7,3499.65,505.0,505.0,242.4,0.01
332,Africa,Computers,2020-07,2,1699.52,904.0,904.0,678.0,0.06
333,Africa,Computers,2020-08,11,5564.88,511.5,511.5,134.43,0.045
334,Africa,Computers,2020-09,12,6835.31,439.0,351.5,280.4025,0.07
335,Africa,Computers,2020-10,2,576.94,317.0,317.0,221.9,0.09
336,Africa,Computers,2020-11,25,12642.9,601.75,599.5,170.5075,0.0825
337,Africa,Electronics,2016-01,13,9378.66,655.5,655.5,415.2,0.05
338,Africa,Electronics,2016-02,12,6489.01,567.5,567.5,312.47,0.055
339,Africa,Electronics,2016-03,15,11602.71,640.0,491.0,277.6033333333333,0.05333333333333334
340,Africa,Electronics,2016-04,13,8879.08,688.0,658.0,218.49333333333334,0.04666666666666667
341,Africa,Electronics,2016-05,23,12790.99,627.5,661.5,293.4,0.0675
342,Africa,Electronics,2016-06,33,13515.63,494.0,636.0,243.538,0.05800000000000001
343,Africa,Electronics,2016-07,39,25300.94,593.6666666666666,750.5,405.23,0.04833333333333334
344,Africa,Electronics,2016-08,16,12013.74,785.0,785.0,560.995,0.05
345,Africa,Electronics,2016-09,14,7649.58,651.0,651.0,211.565,0.05
346,Africa,Electronics,2016-10,2,1113.28,568.0,568.0,306.72,0.02
347,Africa,Electronics,2016-11,19,8299.66,500.6666666666667,610.0,171.09333333333333,0.04
348,Africa,Electronics,2016-12,18,10699.29,561.0,585.0,212.99,0.04666666666666667
349,Africa,Electronics,2017-02,36,27922.48,794.0,804.0,517.732,0.032
350,Africa,Electronics,2017-03,20,8241.52,478.5,544.0,248.445,0.052500000000000005
351,Africa,Electronics,2017-04,33,11050.99,280.4,135.0,90.56200000000001,0.04
352,Africa,Electronics,2017-05,9,3374.48,405.5,405.5,152.92000000000002,0.06
353,Africa,Electronics,2017-06,22,15589.56,700.25,656.5,267.3775,0.0475
354,Africa,Electronics,2017-07,23,11021.32,562.0,585.0,296.844,0.07
355,Africa,Electronics,2017-08,46,28729.72,686.3333333333334,709.0,291.74333333333334,0.049999999999999996
356,Africa,Electronics,2017-09,29,14954.689999999999,598.0,532.5,232.29333333333332,0.041666666666666664
357,Africa,Electronics,2017-10,28,15332.62,603.5,609.0,245.14,0.07
358,Africa,Electronics,2017-11,4,1080.9,309.5,309.5,243.765,0.1
359,Africa,Electronics,2017-12,27,10005.17,377.25,327.5,229.17749999999998,0.065
360,Africa,Electronics,2018-02,32,16452.2,492.4,487.0,280.01800000000003,0.05600000000000001
361,Africa,Electronics,2018-03,25,7898.15,328.0,279.0,216.585,0.065
362,Africa,Electronics,2018-04,29,8592.06,381.4,196.0,289.286,0.064
363,Africa,Electronics,2018-05,15,6348.24,432.0,432.0,312.015,0.055
364,Africa,Electronics,2018-06,2,1324.8,736.0,736.0,390.08,0.1
365,Africa,Electronics,2018-07,21,7606.86,424.25,406.0,200.4325,0.065
366,Africa,Electronics,2018-08,6,2943.2,460.5,460.5,153.09,0.034999999999999996
367,Africa,Electronics,2018-09,17,11239.689999999999,699.0,699.0,422.54999999999995,0.049999999999999996
368,Africa,Electronics,2018-10,10,1556.6999999999998,165.5,165.5,99.125,0.060000000000000005
369,Africa,Electronics,2018-11,12,5014.94,330.6666666666667,433.0,166.38333333333335,0.03
370,Africa,Electronics,2018-12,23,10442.38,418.5,410.5,262.29,0.0325
371,Africa,Electronics,2019-01,16,11807.119999999999,706.0,858.0,447.11249999999995,0.0675
372,Africa,Electronics,2019-02,6,1765.8,327.0,327.0,248.52,0.1
373,Africa,Electronics,2019-03,10,1856.4,204.0,204.0,171.36,0.09
374,Africa,Electronics,2019-04,10,958.8,102.0,102.0,43.86,0.06
375,Africa,Electronics,2019-05,35,15790.119999999999,488.0,338.0,278.36285714285714,0.06285714285714286
376,Africa,Electronics,2019-06,8,2030.7399999999998,288.5,288.5,168.355,0.07
377,Africa,Electronics,2019-07,13,2400.58,213.5,213.5,168.52499999999998,0.045000000000000005
378,Africa,Electronics,2019-08,8,6700.92,805.0,805.0,354.02000000000004,0.065
379,Africa,Electronics,2019-09,28,15629.34,554.25,560.5,260.605,0.065
380,Africa,Electronics,2019-10,38,19859.76,470.5,414.0,280.56166666666667,0.043333333333333335
381,Africa,Electronics,2019-11,10,4375.299999999999,444.25,390.5,284.26250000000005,0.04
382,Africa,Electronics,2019-12,9,1905.52,317.3333333333333,189.0,138.79333333333332,0.06
383,Africa,Electronics,2020-01,7,4868.64,756.0,756.0,446.04,0.08
384,Africa,Electronics,2020-02,16,4677.599999999999,266.5,266.5,104.925,0.025
385,Africa,Electronics,2020-03,12,2222.7799999999997,170.5,170.5,108.845,0.025
386,Africa,Electronics,2020-04,8,5791.679999999999,814.5,814.5,322.93500000000006,0.04
387,Africa,Electronics,2020-05,18,13913.189999999999,740.3333333333334,817.0,293.93,0.04666666666666667
388,Africa,Electronics,2020-06,24,11905.119999999999,532.6666666666666,500.0,155.29999999999998,0.06
389,Africa,Electronics,2020-07,8,5014.6,687.0,704.0,341.5933333333333,0.056666666666666664
390,Africa,Electronics,2020-08,7,4843.16,706.0,706.0,218.86,0.02
391,Africa,Electronics,2020-09,3,2.79,1.0,1.0,0.62,0.07
392,Africa,Electronics,2020-10,22,15891.560000000001,788.2,923.0,382.238,0.052000000000000005
393,Africa,Electronics,2020-11,14,7708.38,579.4,656.0,287.874,0.048
394,Africa,Electronics,2020-12,9,526.5,65.0,65.0,16.25,0.1
395,Africa,Games,2016-01,9,6150.6900000000005,751.0,751.0,480.64,0.09
396,Africa,Games,2016-02,15,12979.399999999998,907.0,907.0,653.6400000000001,0.04
397,Africa,Games,2016-03,10,1996.4,217.0,217.0,158.41,0.08
398,Africa,Games,2016-04,16,9548.72,657.3333333333334,704.0,322.12000000000006,0.03666666666666667
399,Africa,Games,2016-05,36,13246.98,444.8,352.0,202.724,0.038
400,Africa,Games,2016-06,5,1547.1499999999999,319.0,319.0,207.35,0.03
401,Africa,Games,2016-07,28,13674.3,535.25,483.0,335.0075,0.05
402,Africa,Games,2016-08,6,4222.8,765.0,765.0,313.65,0.08
403,Africa,Games,2016-09,25,8455.2,433.3333333333333,467.0,239.09833333333333,0.051666666666666666
404,Africa,Games,2016-10,29,17002.04,587.5,582.5,337.2625,0.0525
405,Africa,Games,2016-11,14,3950.1,223.5,223.5,58.735,0.05
406,Africa,Games,2016-12,16,3254.32,257.25,234.5,98.16250000000001,0.05500000000000001
407,Africa,Games,2017-01,33,14206.56,443.5,455.0,234.135,0.0425
408,Africa,Games,2017-02,3,1514.7,561.0,561.0,342.21000000000004,0.1
409,Africa,Games,2017-03,22,5633.44,506.8,369.0,206.004,0.06200000000000001
410,Africa,Games,2017-04,13,2723.9,274.5,274.5,202.49,0.095
411,Africa,Games,2017-05,8,7682.4,990.0,990.0,495.0,0.03
412,Africa,Games,2017-06,6,200.88,36.0,36.0,12.239999999999998,0.07
413,Africa,Games,2017-07,45,30253.57,595.125,591.5,288.55375000000004,0.0575
414,Africa,Games,2017-09,12,5454.96,633.0,633.0,237.64999999999998,0.07
415,Africa,Games,2017-10,33,16934.55,644.5,673.0,408.475,0.05625
416,Africa,Games,2017-11,17,5517.04,358.0,196.0,114.94000000000001,0.06
417,Africa,Games,2017-12,10,2328.0,242.5,242.5,157.8,0.04
418,Africa,Games,2018-01,18,8703.66,453.3333333333333,520.0,277.06666666666666,0.036666666666666674
419,Africa,Games,2018-03,24,9128.699999999999,348.0,248.5,156.48,0.0475
420,Africa,Games,2018-04,9,945.1200000000001,146.5,146.5,87.79,0.06
421,Africa,Games,2018-05,31,16977.28,531.0,550.5,200.42000000000002,0.04
422,Africa,Games,2018-06,8,4546.84,549.0,467.0,361.2825,0.0625
423,Africa,Games,2018-07,11,5741.9,403.0,403.0,257.25,0.030000000000000002
424,Africa,Games,2018-08,15,6249.75,395.0,395.0,261.0,0.08
425,Africa,Games,2018-09,20,7955.5199999999995,367.6666666666667,102.0,128.92666666666668,0.07
426,Africa,Games,2018-10,14,3390.33,308.5,308.5,116.835,0.055
427,Africa,Games,2018-11,12,4901.28,428.0,428.0,249.2,0.05
428,Africa,Games,2018-12,8,6380.58,874.0,874.0,435.67,0.07500000000000001
429,Africa,Games,2019-01,16,8519.96,623.5,647.0,246.245,0.0475
430,Africa,Games,2019-02,17,6136.2,352.0,352.0,226.79999999999998,0.07
431,Africa,Games,2019-03,12,3494.1,459.0,426.0,248.16,0.03
432,Africa,Games,2019-04,18,12778.05,784.3333333333334,763.0,370.43333333333334,0.06
433,Africa,Games,2019-05,6,2506.14,459.0,459.0,169.82999999999998,0.09
434,Africa,Games,2019-06,29,13023.87,458.6666666666667,504.0,207.49333333333334,0.043333333333333335
435,Africa,Games,2019-07,12,4375.91,518.6666666666666,465.0,291.15333333333336,0.05333333333333334
436,Africa,Games,2019-08,11,7922.84,767.0,767.0,416.93499999999995,0.045
437,Africa,Games,2019-09,10,1599.6,172.0,172.0,79.12,0.07
438,Africa,Games,2019-10,3,1523.34,546.0,546.0,316.68,0.07
439,Africa,Games,2019-11,3,2878.2599999999998,979.0,979.0,636.35,0.02
440,Africa,Games,2019-12,10,2491.92,294.5,294.5,178.27,0.06
441,Africa,Games,2020-01,6,1555.2,288.0,288.0,204.48,0.1
442,Africa,Games,2020-02,13,5953.97,515.3333333333334,542.0,376.04999999999995,0.07666666666666667
443,Africa,Games,2020-03,9,2035.86,209.0,209.0,113.43,0.035
444,Africa,Games,2020-04,16,12783.54,829.3333333333334,853.0,462.47333333333336,0.043333333333333335
445,Africa,Games,2020-05,18,9505.58,435.3333333333333,392.0,202.9666666666667,0.03
446,Africa,Games,2020-06,23,15873.320000000002,753.75,941.0,423.6175,0.05
447,Africa,Games,2020-07,17,11647.24,493.3333333333333,502.0,307.81333333333333,0.03
448,Africa,Games,2020-08,38,15742.289999999999,510.1666666666667,544.5,228.20000000000002,0.043333333333333335
449,Africa,Games,2020-09,18,4382.84,299.6666666666667,192.0,131.99666666666667,0.06666666666666667
450,Africa,Games,2020-10,7,4902.38,722.0,722.0,346.56,0.03
451,Africa,Games,2020-11,18,6191.46,326.5,326.5,207.89999999999998,0.01
452,Africa,Games,2020-12,18,6059.3,392.25,312.0,147.2025,0.05500000000000001
453,Africa,Garden,2016-01,11,5906.68,528.5,528.5,350.86,0.05
454,Africa,Garden,2016-02,21,14117.22,654.0,805.0,422.0799999999999,0.053333333333333344
455,Africa,Garden,2016-03,21,11691.32,561.6666666666666,712.0,358.93666666666667,0.05666666666666667
456,Africa,Garden,2016-05,10,3663.3999999999996,488.0,488.0,238.14999999999998,0.08
457,Africa,Garden,2016-06,17,6950.04,486.25,509.0,374.0025,0.0425
458,Africa,Garden,2016-07,8,2410.58,466.0,466.0,155.085,0.07
459,Africa,Garden,2016-08,17,5082.7699999999995,387.0,387.0,268.18,0.08
460,Africa,Garden,2016-09,17,10647.59,712.6666666666666,679.0,297.1466666666667,0.05666666666666667
461,Africa,Garden,2016-10,3,2907.66,989.0,989.0,326.37,0.02
462,Africa,Garden,2016-11,18,4912.84,381.0,407.5,249.54749999999999,0.07
463,Africa,Garden,2016-12,9,5707.589999999999,626.0,626.0,241.565,0.035
464,Africa,Garden,2017-01,5,1770.25,365.0,365.0,292.0,0.03
465,Africa,Garden,2017-02,7,4462.83,464.0,464.0,365.71,0.025
466,Africa,Garden,2017-03,4,2959.94,676.5,676.5,390.065,0.060000000000000005
467,Africa,Garden,2017-04,13,4544.66,356.75,341.0,187.60000000000002,0.06
468,Africa,Garden,2017-05,17,7933.67,501.75,478.0,296.295,0.0475
469,Africa,Garden,2017-07,11,5011.6900000000005,383.6,97.0,117.922,0.052000000000000005
470,Africa,Garden,2017-08,13,7872.860000000001,640.0,657.0,225.87,0.06666666666666667
471,Africa,Garden,2017-09,19,9296.199999999999,521.75,553.5,252.38,0.0425
472,Africa,Garden,2017-10,10,7791.3,787.0,787.0,275.45,0.01
473,Africa,Garden,2017-11,3,1632.54,598.0,598.0,263.12,0.09
474,Africa,Garden,2017-12,4,1975.92,525.0,525.0,327.75,0.065
475,Africa,Garden,2018-01,1,667.1999999999999,695.0,695.0,576.85,0.04
476,Africa,Garden,2018-02,12,2136.4,257.0,257.0,106.9,0.02
477,Africa,Garden,2018-03,13,4438.68,484.3333333333333,363.0,126.15333333333335,0.06
478,Africa,Garden,2018-04,26,11535.21,484.25,476.0,218.3675,0.05
479,Africa,Garden,2018-05,4,3305.12,908.0,908.0,399.52,0.09
480,Africa,Garden,2018-06,10,2888.8,314.0,314.0,188.4,0.08
481,Africa,Garden,2018-07,27,16343.56,583.6,592.0,326.896,0.044
482,Africa,Garden,2018-08,10,3686.42,384.3333333333333,449.0,146.24666666666667,0.07333333333333333
483,Africa,Garden,2018-09,11,9257.58,901.5,901.5,478.915,0.055
484,Africa,Garden,2018-10,16,5456.98,468.0,462.0,175.15999999999997,0.06
485,Africa,Garden,2018-11,13,2863.8399999999997,241.5,241.5,92.28,0.04
486,Africa,Garden,2018-12,8,68.39999999999999,9.0,9.0,4.05,0.05
487,Africa,Garden,2019-01,16,4645.86,224.33333333333334,133.0,136.98999999999998,0.02666666666666667
488,Africa,Garden,2019-02,45,26012.64,591.4,581.0,309.87199999999996,0.052000000000000005
489,Africa,Garden,2019-03,22,10000.98,450.25,584.5,247.45,0.0625
490,Africa,Garden,2019-04,24,6889.120000000001,370.0,279.0,138.03,0.06333333333333334
491,Africa,Garden,2019-05,16,7202.880000000001,384.0,336.0,205.98000000000002,0.07333333333333333
492,Africa,Garden,2019-06,22,14181.08,624.6666666666666,857.0,354.64333333333326,0.043333333333333335
493,Africa,Garden,2019-07,21,4735.52,264.6666666666667,188.0,187.28,0.06333333333333334
494,Africa,Garden,2019-08,22,5717.28,213.33333333333334,40.0,150.96,0.07
495,Africa,Garden,2019-09,7,1733.76,258.0,258.0,108.36,0.04
496,Africa,Garden,2019-10,15,9968.04,628.6666666666666,582.0,370.8866666666666,0.06666666666666667
497,Africa,Garden,2019-11,23,11679.76,498.25,529.0,137.10000000000002,0.0675
498,Africa,Garden,2020-01,36,11413.05,366.8,379.0,174.78199999999998,0.05800000000000001
499,Africa,Garden,2020-02,3,2453.85,861.0,861.0,680.19,0.05
500,Africa,Garden,2020-03,17,6435.16,520.25,459.5,311.47749999999996,0.0475
501,Africa,Garden,2020-04,11,6175.93,445.3333333333333,375.0,198.36333333333332,0.07666666666666667
502,Africa,Garden,2020-05,2,1374.48,747.0,747.0,380.97,0.08
503,Africa,Garden,2020-06,14,7351.739999999999,466.0,466.0,237.255,0.05500000000000001
504,Africa,Garden,2020-07,7,4142.339999999999,745.0,745.0,458.96,0.05500000000000001
505,Africa,Garden,2020-08,20,8100.29,381.8,387.0,188.942,0.055999999999999994
506,Africa,Garden,2020-09,23,11014.779999999999,488.25,573.0,303.90250000000003,0.042499999999999996
507,Africa,Garden,2020-11,20,11668.51,500.0,470.0,294.15333333333336,0.043333333333333335
508,Africa,Grocery,2016-01,29,11349.86,409.8,259.0,281.276,0.05800000000000001
509,Africa,Grocery,2016-02,11,1413.45,361.0,128.0,238.34666666666666,0.05333333333333334
510,Africa,Grocery,2016-03,28,16299.2,732.5,767.0,323.33666666666664,0.06666666666666667
511,Africa,Grocery,2016-04,10,6487.96,627.0,627.0,290.32,0.08
512,Africa,Grocery,2016-05,21,11108.609999999999,572.0,603.0,394.21999999999997,0.06
513,Africa,Grocery,2016-06,29,19610.55,773.8,953.0,338.88,0.04
514,Africa,Grocery,2016-07,4,915.68,186.0,186.0,113.88,0.03
515,Africa,Grocery,2016-08,15,5591.43,332.0,51.0,107.03999999999998,0.036666666666666674
516,Africa,Grocery,2016-09,4,2249.6,570.0,570.0,311.35,0.05
517,Africa,Grocery,2016-10,5,1643.83,558.5,558.5,313.9549999999999,0.04
518,Africa,Grocery,2016-11,25,9590.89,384.25,281.5,204.7975,0.07500000000000001
519,Africa,Grocery,2016-12,8,2215.0099999999998,381.5,381.5,235.86999999999998,0.060000000000000005
520,Africa,Grocery,2017-01,28,9057.71,342.6666666666667,221.0,170.61333333333334,0.043333333333333335
521,Africa,Grocery,2017-02,18,8289.65,572.0,696.0,324.58,0.0525
522,Africa,Grocery,2017-03,4,1062.88,292.0,292.0,242.36,0.09
523,Africa,Grocery,2017-04,6,3599.64,606.0,606.0,424.2,0.01
524,Africa,Grocery,2017-05,16,3309.37,239.0,299.0,126.98,0.02666666666666667
525,Africa,Grocery,2017-06,6,4136.679999999999,645.5,645.5,527.035,0.035
526,Africa,Grocery,2017-07,5,1418.69,364.0,200.0,279.5233333333333,0.05666666666666667
527,Africa,Grocery,2017-08,11,3966.96,592.5,592.5,377.75,0.06
528,Africa,Grocery,2017-09,5,1659.94,399.0,399.0,244.48000000000002,0.08
529,Africa,Grocery,2017-10,10,4390.32,536.0,536.0,227.91000000000003,0.06
530,Africa,Grocery,2017-11,8,3541.2,469.0,469.0,164.32,0.05
531,Africa,Grocery,2018-01,31,8668.130000000001,332.6,323.0,111.17999999999999,0.044
532,Africa,Grocery,2018-02,18,10818.81,604.6666666666666,642.0,391.10999999999996,0.04666666666666667
533,Africa,Grocery,2018-03,26,6533.599999999999,282.6666666666667,145.0,106.47333333333334,0.06333333333333334
534,Africa,Grocery,2018-04,16,9209.34,493.5,493.5,392.7,0.065
535,Africa,Grocery,2018-05,7,4462.92,693.0,693.0,415.8,0.08
536,Africa,Grocery,2018-06,7,2060.8,320.0,320.0,140.8,0.08
537,Africa,Grocery,2018-07,8,2968.1,471.5,471.5,140.095,0.08
538,Africa,Grocery,2018-08,9,4186.64,633.5,633.5,426.05,0.09
539,Africa,Grocery,2018-09,17,9583.7,641.0,588.5,301.8375,0.0825
540,Africa,Grocery,2018-10,9,7488.499999999999,527.0,527.0,269.45,0.02
541,Africa,Grocery,2018-11,14,7712.68,504.5,504.5,230.0,0.045
542,Africa,Grocery,2018-12,38,22928.4,606.4285714285714,818.0,317.0371428571429,0.05142857142857143
543,Africa,Grocery,2019-01,21,10979.949999999999,585.3333333333334,477.0,421.8066666666667,0.06333333333333334
544,Africa,Grocery,2019-02,12,5486.0,573.0,573.0,184.31,0.07500000000000001
545,Africa,Grocery,2019-04,26,16122.59,548.25,688.0,261.89,0.045
546,Africa,Grocery,2019-05,36,16050.24,502.1666666666667,480.5,304.255,0.051666666666666666
547,Africa,Grocery,2019-06,20,13240.939999999999,740.0,755.0,489.1066666666666,0.06
548,Africa,Grocery,2019-08,17,8803.07,565.5,565.5,374.38,0.08499999999999999
549,Africa,Grocery,2019-09,4,1895.48,470.5,470.5,248.495,0.034999999999999996
550,Africa,Grocery,2019-10,22,16849.17,847.75,849.0,519.6425,0.05
551,Africa,Grocery,2019-11,29,15021.779999999999,511.3333333333333,472.0,256.165,0.051666666666666666
552,Africa,Grocery,2019-12,25,6425.16,276.3333333333333,302.0,109.02,0.05000000000000001
553,Africa,Grocery,2020-01,8,3590.72,458.0,458.0,229.0,0.02
554,Africa,Grocery,2020-02,36,25286.219999999998,753.4,766.0,418.024,0.05
555,Africa,Grocery,2020-03,16,5144.04,435.0,435.0,247.92,0.05500000000000001
556,Africa,Grocery,2020-04,17,9437.65,492.6666666666667,293.0,283.50333333333333,0.08333333333333333
557,Africa,Grocery,2020-05,23,16310.25,702.3333333333334,788.0,369.00666666666666,0.08333333333333333
558,Africa,Grocery,2020-06,23,10216.609999999999,477.6666666666667,379.0,275.3,0.05000000000000001
559,Africa,Grocery,2020-08,12,2348.46,246.0,248.0,134.48,0.05000000000000001
560,Africa,Grocery,2020-09,18,10271.52,608.0,608.0,168.5,0.07
561,Africa,Grocery,2020-10,10,4237.0,446.0,446.0,280.98,0.05
562,Africa,Grocery,2020-12,44,23912.1,614.0,702.5,267.67,0.04375
563,Africa,Health,2016-01,38,20958.539999999997,552.6,509.0,354.664,0.038
564,Africa,Health,2016-02,9,3401.8999999999996,392.5,392.5,267.68,0.060000000000000005
565,Africa,Health,2016-03,32,12719.58,454.75,470.5,235.10250000000002,0.05
566,Africa,Health,2016-04,21,9615.810000000001,626.75,730.5,438.69500000000005,0.0725
567,Africa,Health,2016-05,21,10650.199999999999,538.5,526.5,200.425,0.057499999999999996
568,Africa,Health,2016-06,13,4916.88,376.5,376.5,201.385,0.06
569,Africa,Health,2016-07,29,17202.71,622.0,519.0,334.66,0.03666666666666667
570,Africa,Health,2016-08,31,13490.8,495.6,694.0,210.612,0.044
571,Africa,Health,2016-09,15,4926.6,399.25,426.5,217.07750000000001,0.07
572,Africa,Health,2016-10,22,13283.91,504.6666666666667,527.0,208.64666666666668,0.02666666666666667
573,Africa,Health,2016-11,12,5108.219999999999,368.0,231.5,205.5425,0.0525
574,Africa,Health,2016-12,9,3089.4900000000002,370.3333333333333,267.0,136.63,0.06666666666666667
575,Africa,Health,2017-01,15,8412.199999999999,564.6666666666666,486.5,278.31,0.06166666666666667
576,Africa,Health,2017-02,6,334.8,62.0,62.0,24.18,0.1
577,Africa,Health,2017-03,9,5432.129999999999,649.0,649.0,136.28999999999996,0.07
578,Africa,Health,2017-04,34,20876.05,627.0,615.0,310.852,0.064
579,Africa,Health,2017-05,5,409.2,88.0,88.0,52.8,0.07
580,Africa,Health,2017-06,19,9850.88,548.5,548.5,302.58500000000004,0.05
581,Africa,Health,2017-07,28,12658.05,495.5,521.0,317.5325,0.055
582,Africa,Health,2017-08,7,2553.26,447.0,447.0,163.38,0.035
583,Africa,Health,2017-09,2,20.02,11.0,11.0,6.71,0.09
584,Africa,Health,2017-10,22,9621.3,568.0,671.0,271.9166666666667,0.07333333333333335
585,Africa,Health,2017-11,21,12275.92,619.5,567.0,429.655,0.065
586,Africa,Health,2017-12,6,4274.92,797.5,797.5,434.84999999999997,0.095
587,Africa,Health,2018-01,10,7833.42,855.0,855.0,528.51,0.045000000000000005
588,Africa,Health,2018-02,14,8905.800000000001,730.6666666666666,813.0,426.60999999999996,0.06333333333333334
